ano;mes;Distrito;Concelho;Freguesia;tipo_de_lampada;luminarias;potencia instalada total (W);CodDistrito;CodDistritoConcelho;coddistritoconcelhofreguesia
2025;3;Viseu;Tondela;Molelos;LED;1393.0;57537.0;18;1821;182111
2025;3;Viseu;Tondela;Molelos;Outros/Não definido;5.0;45.0;18;1821;182111
2025;3;Viseu;Tondela;Molelos;Sódio;102.0;8570.0;18;1821;182111
2025;3;Viseu;Tondela;Santiago de Besteiros;LED;718.0;26609.0;18;1821;182118
2025;3;Viseu;Tondela;Santiago de Besteiros;Outros/Não definido;2.0;39.0;18;1821;182118
2025;3;Viseu;Tondela;Tonda;LED;517.0;18802.0;18;1821;182122
2025;3;Viseu;Tondela;Tonda;Sódio;76.0;5790.0;18;1821;182122
2025;3;Viseu;Tondela;Barreiro de Besteiros e Tourigo;Mercúrio;68.0;3400.0;18;1821;182127
2025;3;Viseu;Tondela;Barreiro de Besteiros e Tourigo;Outros/Não definido;6.0;90.0;18;1821;182127
2025;3;Viseu;Tondela;Mouraz e Vila Nova da Rainha;Outros/Não definido;20.0;90.0;18;1821;182129
2025;3;Viseu;Tondela;São João do Monte e Mosteirinho;LED;1080.0;37992.60000991821;18;1821;182130
2025;3;Viseu;Tondela;São Miguel do Outeiro e Sabugosa;Mercúrio;4.0;150.0;18;1821;182131
2025;3;Viseu;Tondela;São Miguel do Outeiro e Sabugosa;Sódio;275.0;15920.0;18;1821;182131
2025;3;Viseu;Tondela;Tondela e Nandufe;Sódio;521.0;47300.0;18;1821;182132
2025;3;Viseu;Tondela;Vilar de Besteiros e Mosteiro de Fráguas;Outros/Não definido;7.0;45.0;18;1821;182133
2025;3;Viseu;Vila Nova de Paiva;Pendilhe;LED;335.0;7480.39999961853;18;1822;182203
2025;3;Viseu;Vila Nova de Paiva;Pendilhe;Outros/Não definido;3.0;250.0;18;1822;182203
2025;3;Viseu;Vila Nova de Paiva;Pendilhe;Sódio;55.0;5760.0;18;1822;182203
2025;3;Viseu;Vila Nova de Paiva;Queiriga;Mercúrio;10.0;450.0;18;1822;182204
2025;3;Viseu;Vila Nova de Paiva;Queiriga;Sódio;29.0;2270.0;18;1822;182204
2025;3;Viseu;Vila Nova de Paiva;Vila Nova de Paiva, Alhais e Fráguas;Mercúrio;108.0;5400.0;18;1822;182208
2025;3;Viseu;Viseu;Abraveses;LED;617.0;39098.60007095337;18;1823;182301
2025;3;Viseu;Viseu;Abraveses;Outros/Não definido;58.0;70.0;18;1823;182301
2025;3;Viseu;Viseu;Bodiosa;LED;938.0;33377.5;18;1823;182304
2025;3;Viseu;Viseu;Calde;Outros/Não definido;27.0;90.0;18;1823;182305
2025;3;Viseu;Viseu;Campo;LED;994.0;29172.800033569336;18;1823;182306
2025;3;Viseu;Viseu;Campo;Outros/Não definido;76.0;1890.0;18;1823;182306
2025;3;Viseu;Viseu;Campo;Sódio;1018.0;100390.0;18;1823;182306
2025;3;Viseu;Viseu;Cavernães;LED;777.0;25309.60000228882;18;1823;182307
2025;3;Viseu;Viseu;Cota;Mercúrio;2.0;100.0;18;1823;182310
2025;3;Viseu;Viseu;Cota;Sódio;99.0;7770.0;18;1823;182310
2025;3;Viseu;Viseu;Fragosela;Outros/Não definido;12.0;340.0;18;1823;182315
2025;3;Viseu;Viseu;Lordosa;Sódio;420.0;28930.0;18;1823;182316
2025;3;Viseu;Viseu;Silgueiros;Mercúrio;10.0;500.0;18;1823;182317
2025;3;Viseu;Viseu;Silgueiros;Outros/Não definido;16.0;75.0;18;1823;182317
2025;3;Viseu;Viseu;Mundão;Fluorescente;1.0;50.0;18;1823;182318
2025;3;Viseu;Viseu;Mundão;LED;845.0;33390.0;18;1823;182318
2025;3;Viseu;Viseu;Mundão;Outros/Não definido;30.0;2723.0;18;1823;182318
2025;3;Viseu;Viseu;Mundão;Sódio;145.0;15170.0;18;1823;182318
2025;3;Viseu;Viseu;Orgens;LED;1175.0;60727.20002555847;18;1823;182319
2025;3;Viseu;Viseu;Povolide;Sódio;150.0;10610.0;18;1823;182320
2025;3;Viseu;Viseu;Ranhados;Mercúrio;3.0;150.0;18;1823;182321
2025;3;Viseu;Viseu;Ranhados;Outros/Não definido;27.0;45.0;18;1823;182321
2025;3;Viseu;Viseu;Ribafeita;Mercúrio;4.0;260.0;18;1823;182322
2025;3;Viseu;Viseu;Ribafeita;Outros/Não definido;1.0;;18;1823;182322
2025;3;Viseu;Viseu;São João de Lourosa;Mercúrio;26.0;2125.0;18;1823;182327
2025;3;Viseu;Viseu;São Pedro de France;Mercúrio;56.0;2800.0;18;1823;182329
2025;3;Viseu;Viseu;Barreiros e Cepões;LED;1088.0;33698.80001068115;18;1823;182335
2025;3;Viseu;Viseu;Boa Aldeia, Farminhão e Torredeita;LED;1481.0;46893.000007629395;18;1823;182336
2025;3;Viseu;Viseu;Boa Aldeia, Farminhão e Torredeita;Mercúrio;4.0;200.0;18;1823;182336
2025;3;Viseu;Viseu;Coutos de Viseu;LED;1085.0;36430.0;18;1823;182337
2025;3;Viseu;Viseu;Coutos de Viseu;Outros/Não definido;12.0;;18;1823;182337
2025;3;Viseu;Viseu;Coutos de Viseu;Sódio;152.0;10900.0;18;1823;182337
2025;3;Viseu;Viseu;Fail e Vila Chã de Sá;LED;774.0;26956.800003051758;18;1823;182338
2025;3;Viseu;Viseu;Fail e Vila Chã de Sá;Sódio;312.0;38470.0;18;1823;182338
2025;3;Viseu;Viseu;Repeses e São Salvador;Outros/Não definido;30.0;1470.0;18;1823;182339
2025;3;Viseu;Viseu;Viseu;Fluorescente;16.0;800.0;18;1823;182341
2025;3;Viseu;Viseu;Viseu;Sódio;3204.0;386270.0;18;1823;182341
2025;3;Viseu;Vouzela;Campia;Mercúrio;1.0;50.0;18;1824;182403
2025;3;Viseu;Vouzela;Queirã;LED;1019.0;18740.0;18;1824;182409
2025;3;Viseu;Vouzela;São Miguel do Mato;LED;795.0;16385.0;18;1824;182410
2025;3;Viseu;Vouzela;Cambra e Carvalhal de Vermilhas;LED;1273.0;28467.0;18;1824;182413
2025;3;Viseu;Vouzela;Cambra e Carvalhal de Vermilhas;Outros/Não definido;14.0;;18;1824;182413
2025;3;Viseu;Vouzela;Fataunços e Figueiredo das Donas;Outros/Não definido;6.0;;18;1824;182414
2025;3;Viseu;Vouzela;Vouzela e Paços de Vilharigues;LED;1292.0;24203.0;18;1824;182415
2025;3;Aveiro;Águeda;Aguada de Cima;LED;1635.0;60990.20021820068;01;0101;010103
2025;3;Aveiro;Águeda;Aguada de Cima;Mercúrio;7.0;440.0;01;0101;010103
2025;3;Aveiro;Águeda;Aguada de Cima;Outros/Não definido;48.0;;01;0101;010103
2025;3;Aveiro;Águeda;Fermentelos;Mercúrio;1.0;50.0;01;0101;010109
2025;3;Aveiro;Águeda;Valongo do Vouga;Sódio;22.0;1540.0;01;0101;010119
2025;3;Aveiro;Águeda;Águeda e Borralha;Fluorescente;14.0;700.0;01;0101;010121
2025;3;Aveiro;Águeda;Barrô e Aguada de Baixo;LED;1246.0;52937.200077056885;01;0101;010122
2025;3;Aveiro;Águeda;Recardães e Espinhel;LED;1542.0;58971.000034332275;01;0101;010124
2025;3;Aveiro;Águeda;Travassô e Óis da Ribeira;LED;872.0;34846.600006103516;01;0101;010125
2025;3;Aveiro;Águeda;Travassô e Óis da Ribeira;Outros/Não definido;17.0;;01;0101;010125
2025;3;Aveiro;Águeda;Trofa, Segadães e Lamas do Vouga;Iodeto Metálico;6.0;2400.0;01;0101;010126
2025;3;Aveiro;Águeda;Trofa, Segadães e Lamas do Vouga;Sódio;142.0;12800.0;01;0101;010126
2025;3;Aveiro;Águeda;Préstimo e Macieira de Alcoba;Mercúrio;29.0;1570.0;01;0101;010127
2025;3;Aveiro;Águeda;Préstimo e Macieira de Alcoba;Sódio;952.0;66720.0;01;0101;010127
2025;3;Aveiro;Albergaria-a-Velha;Alquerubim;LED;902.0;48654.80004119873;01;0102;010202
2025;3;Aveiro;Albergaria-a-Velha;Alquerubim;Outros/Não definido;72.0;;01;0102;010202
2025;3;Aveiro;Albergaria-a-Velha;Angeja;Fluorescente;16.0;800.0;01;0102;010203
2025;3;Aveiro;Albergaria-a-Velha;Angeja;Outros/Não definido;44.0;360.0;01;0102;010203
2025;3;Aveiro;Albergaria-a-Velha;Angeja;Sódio;150.0;10770.0;01;0102;010203
2025;3;Aveiro;Albergaria-a-Velha;Ribeira de Fráguas;LED;760.0;32827.20000076294;01;0102;010206
2025;3;Aveiro;Anadia;Avelãs de Caminho;LED;452.0;21196.900016784668;01;0103;010304
2025;3;Aveiro;Anadia;Avelãs de Cima;Mercúrio;3.0;150.0;01;0103;010305
2025;3;Aveiro;Anadia;Avelãs de Cima;Outros/Não definido;11.0;190.0;01;0103;010305
2025;3;Aveiro;Anadia;Avelãs de Cima;Sódio;3.0;270.0;01;0103;010305
2025;3;Aveiro;Anadia;Moita;Mercúrio;10.0;590.0;01;0103;010307
2025;3;Aveiro;Anadia;Sangalhos;Outros/Não definido;11.0;;01;0103;010309
2025;3;Aveiro;Anadia;São Lourenço do Bairro;Sódio;65.0;5160.0;01;0103;010310
2025;3;Aveiro;Anadia;Vila Nova de Monsarros;LED;535.0;22326.40000152588;01;0103;010312
2025;3;Aveiro;Anadia;Arcos e Mogofores;Mercúrio;26.0;4350.0;01;0103;010317
2025;3;Aveiro;Anadia;Arcos e Mogofores;Outros/Não definido;186.0;;01;0103;010317
2025;3;Aveiro;Anadia;Tamengos, Aguim e Óis do Bairro;Sódio;495.0;48562.0;01;0103;010318
2025;3;Aveiro;Arouca;Alvarenga;Indução;10.0;500.0;01;0104;010402
2025;3;Aveiro;Arouca;Alvarenga;Mercúrio;5.0;400.0;01;0104;010402
2025;3;Aveiro;Arouca;Alvarenga;Outros/Não definido;38.0;600.0;01;0104;010402
2025;3;Aveiro;Arouca;Chave;LED;482.0;21073.80002593994;01;0104;010407
2025;3;Aveiro;Arouca;Chave;Sódio;117.0;8190.0;01;0104;010407
2025;3;Aveiro;Arouca;Fermedo;Outros/Não definido;20.0;;01;0104;010411
2025;3;Aveiro;Arouca;Rossas;LED;573.0;31749.40000152588;01;0104;010415
2025;3;Aveiro;Arouca;São Miguel do Mato;LED;412.0;16702.800064086914;01;0104;010417
2025;3;Aveiro;Arouca;São Miguel do Mato;Outros/Não definido;12.0;;01;0104;010417
2025;3;Aveiro;Arouca;Tropeço;Mercúrio;2.0;160.0;01;0104;010418
2025;3;Aveiro;Arouca;Tropeço;Outros/Não definido;4.0;;01;0104;010418
2025;3;Aveiro;Arouca;Urrô;LED;560.0;27992.200080871582;01;0104;010419
2025;3;Aveiro;Arouca;Arouca e Burgo;Indução;11.0;550.0;01;0104;010421
2025;3;Aveiro;Arouca;Arouca e Burgo;Iodeto Metálico;47.0;2050.0;01;0104;010421
2025;3;Aveiro;Arouca;Arouca e Burgo;Mercúrio;1.0;50.0;01;0104;010421
2025;3;Aveiro;Arouca;Arouca e Burgo;Outros/Não definido;181.0;3050.0;01;0104;010421
2025;3;Aveiro;Arouca;Canelas e Espiunca;Outros/Não definido;1.0;;01;0104;010423
2025;3;Aveiro;Arouca;Canelas e Espiunca;Sódio;3.0;210.0;01;0104;010423
2025;3;Aveiro;Aveiro;Aradas;Sódio;201.0;17240.0;01;0105;010501
2025;3;Aveiro;Aveiro;Cacia;Mercúrio;1.0;80.0;01;0105;010502
2025;3;Aveiro;Aveiro;Cacia;Outros/Não definido;21.0;;01;0105;010502
2025;3;Aveiro;Aveiro;São Bernardo;Sódio;162.0;15030.0;01;0105;010510
2025;3;Aveiro;Aveiro;São Jacinto;LED;483.0;19678.60000228882;01;0105;010511
2025;3;Aveiro;Aveiro;São Jacinto;Sódio;30.0;2100.0;01;0105;010511
2025;3;Aveiro;Aveiro;Santa Joana;LED;1286.0;59085.80002593994;01;0105;010513
2025;3;Aveiro;Aveiro;Glória e Vera Cruz;LED;3264.0;191265.9002609253;01;0105;010517
2025;3;Aveiro;Castelo de Paiva;Real;Mercúrio;3.0;240.0;01;0106;010606
2025;3;Aveiro;Castelo de Paiva;São Martinho de Sardoura;LED;539.0;16971.0;01;0106;010608
2025;3;Aveiro;Castelo de Paiva;São Martinho de Sardoura;Mercúrio;25.0;1970.0;01;0106;010608
2025;3;Aveiro;Castelo de Paiva;São Martinho de Sardoura;Outros/Não definido;5.0;90.0;01;0106;010608
2025;3;Aveiro;Castelo de Paiva;Raiva, Pedorido e Paraíso;Mercúrio;74.0;5840.0;01;0106;010610
2025;3;Aveiro;Castelo de Paiva;Sobrado e Bairros;LED;1152.0;45974.80000305176;01;0106;010611
2025;3;Aveiro;Castelo de Paiva;Sobrado e Bairros;Sódio;836.0;76570.0;01;0106;010611
2025;3;Aveiro;Espinho;Espinho;LED;2305.0;80491.69997787476;01;0107;010702
2025;3;Aveiro;Espinho;Espinho;Sódio;101.0;12820.0;01;0107;010702
2025;3;Aveiro;Espinho;Paramos;LED;1044.0;51803.000061035156;01;0107;010704
2025;3;Aveiro;Espinho;Paramos;Outros/Não definido;38.0;;01;0107;010704
2025;3;Aveiro;Estarreja;Avanca;Outros/Não definido;52.0;;01;0108;010801
2025;3;Aveiro;Estarreja;Pardilhó;Outros/Não definido;12.0;250.0;01;0108;010805
2025;3;Aveiro;Estarreja;Beduído e Veiros;LED;3404.0;156537.20035552979;01;0108;010808
2025;3;Aveiro;Estarreja;Beduído e Veiros;Outros/Não definido;98.0;1500.0;01;0108;010808
2025;3;Aveiro;Santa Maria da Feira;Argoncilhe;Outros/Não definido;85.0;;01;0109;010901
2025;3;Aveiro;Santa Maria da Feira;Argoncilhe;Sódio;580.0;46360.0;01;0109;010901
2025;3;Aveiro;Santa Maria da Feira;Arrifana;Sódio;222.0;19270.0;01;0109;010902
2025;3;Aveiro;Santa Maria da Feira;Fornos;Sódio;294.0;20550.0;01;0109;010908
2025;3;Aveiro;Santa Maria da Feira;Lourosa;Outros/Não definido;134.0;;01;0109;010913
2025;3;Aveiro;Santa Maria da Feira;Mozelos;Sódio;643.0;57150.0;01;0109;010916
2025;3;Aveiro;Santa Maria da Feira;Nogueira da Regedoura;LED;1033.0;40679.40000152588;01;0109;010917
2025;3;Aveiro;Santa Maria da Feira;Nogueira da Regedoura;Sódio;433.0;37170.0;01;0109;010917
2025;3;Aveiro;Santa Maria da Feira;Paços de Brandão;Iodeto Metálico;4.0;900.0;01;0109;010919
2025;3;Aveiro;Santa Maria da Feira;Paços de Brandão;LED;884.0;32843.0;01;0109;010919
2025;3;Aveiro;Santa Maria da Feira;Rio Meão;LED;1163.0;48862.000007629395;01;0109;010921
2025;3;Aveiro;Santa Maria da Feira;Sanguedo;Sódio;276.0;20920.0;01;0109;010924
2025;3;Aveiro;Santa Maria da Feira;Santa Maria de Lamas;LED;741.0;29959.0;01;0109;010925
2025;3;Aveiro;Santa Maria da Feira;São João de Ver;Outros/Não definido;22.0;;01;0109;010926
2025;3;Aveiro;Santa Maria da Feira;São João de Ver;Sódio;426.0;33500.0;01;0109;010926
2025;3;Aveiro;Santa Maria da Feira;Canedo, Vale e Vila Maior;LED;3757.0;140464.60011291504;01;0109;010933
2025;3;Aveiro;Santa Maria da Feira;Canedo, Vale e Vila Maior;Sódio;514.0;42170.0;01;0109;010933
2025;3;Aveiro;Santa Maria da Feira;Lobão, Gião, Louredo e Guisande;Fluorescente;7.0;350.0;01;0109;010934
2025;3;Aveiro;Santa Maria da Feira;Lobão, Gião, Louredo e Guisande;Outros/Não definido;46.0;600.0;01;0109;010934
2025;3;Aveiro;Santa Maria da Feira;Santa Maria da Feira, Travanca, Sanfins e Espargo;Iodeto Metálico;2.0;200.0;01;0109;010935
2025;3;Aveiro;Santa Maria da Feira;Santa Maria da Feira, Travanca, Sanfins e Espargo;LED;4127.0;159827.20000457764;01;0109;010935
2025;3;Aveiro;Santa Maria da Feira;Santa Maria da Feira, Travanca, Sanfins e Espargo;Sódio;1592.0;156340.0;01;0109;010935
2025;3;Aveiro;Santa Maria da Feira;São Miguel de Souto e Mosteirô;LED;1631.0;66746.0;01;0109;010936
2025;3;Aveiro;Ílhavo;Gafanha da Nazaré;Iodeto Metálico;4.0;300.0;01;0110;011006
2025;3;Aveiro;Ílhavo;Gafanha da Nazaré;LED;3087.0;105844.19966125488;01;0110;011006
2025;3;Aveiro;Ílhavo;Ílhavo (São Salvador);Outros/Não definido;517.0;195.0;01;0110;011008
2025;3;Aveiro;Mealhada;Barcouço;Outros/Não definido;1.0;;01;0111;011102
2025;3;Aveiro;Mealhada;Casal Comba;Mercúrio;34.0;1700.0;01;0111;011103
2025;3;Aveiro;Mealhada;Luso;Outros/Não definido;8.0;95.0;01;0111;011104
2025;3;Aveiro;Mealhada;Pampilhosa;Mercúrio;90.0;5950.0;01;0111;011106
2025;3;Aveiro;Mealhada;Vacariça;Sódio;130.0;7220.0;01;0111;011107
2025;3;Aveiro;Mealhada;Mealhada, Ventosa do Bairro e Antes;LED;1466.0;73649.40000915527;01;0111;011109
2025;3;Aveiro;Mealhada;Mealhada, Ventosa do Bairro e Antes;Mercúrio;6.0;330.0;01;0111;011109
2025;3;Aveiro;Mealhada;Mealhada, Ventosa do Bairro e Antes;Sódio;859.0;76030.0;01;0111;011109
2025;3;Aveiro;Murtosa;Monte;Iodeto Metálico;21.0;1050.0;01;0112;011202
2025;3;Aveiro;Murtosa;Monte;Mercúrio;6.0;360.0;01;0112;011202
2025;3;Aveiro;Murtosa;Monte;Outros/Não definido;1.0;;01;0112;011202
2025;3;Aveiro;Murtosa;Murtosa;Mercúrio;1.0;50.0;01;0112;011203
2025;3;Aveiro;Murtosa;Murtosa;Sódio;97.0;12080.0;01;0112;011203
2025;3;Aveiro;Murtosa;Torreira;LED;1904.0;95336.40032196045;01;0112;011204
2025;3;Aveiro;Oliveira de Azeméis;Carregosa;LED;1172.0;41665.80000305176;01;0113;011301
2025;3;Aveiro;Oliveira de Azeméis;Carregosa;Outros/Não definido;72.0;;01;0113;011301
2025;3;Aveiro;Oliveira de Azeméis;Cesar;LED;927.0;45477.00003814697;01;0113;011302
2025;3;Aveiro;Oliveira de Azeméis;Cesar;Outros/Não definido;48.0;;01;0113;011302
2025;3;Aveiro;Oliveira de Azeméis;Cesar;Sódio;98.0;7620.0;01;0113;011302
2025;3;Aveiro;Oliveira de Azeméis;Fajões;LED;810.0;43076.40001296997;01;0113;011303
2025;3;Aveiro;Oliveira de Azeméis;Fajões;Sódio;225.0;14650.0;01;0113;011303
2025;3;Aveiro;Oliveira de Azeméis;Macieira de Sarnes;Sódio;23.0;2300.0;01;0113;011305
2025;3;Aveiro;Oliveira de Azeméis;São Martinho da Gândara;Outros/Não definido;15.0;;01;0113;011315
2025;3;Aveiro;Oliveira de Azeméis;São Martinho da Gândara;Sódio;29.0;2150.0;01;0113;011315
2025;3;Aveiro;Oliveira de Azeméis;Vila de Cucujães;Sódio;342.0;30240.0;01;0113;011319
2025;3;Aveiro;Oliveira de Azeméis;Nogueira do Cravo e Pindelo;Sódio;103.0;13130.0;01;0113;011320
2025;3;Aveiro;Oliveira de Azeméis;Pinheiro da Bemposta, Travanca e Palmaz;LED;2806.0;124424.40012359619;01;0113;011322
2025;3;Aveiro;Oliveira de Azeméis;Pinheiro da Bemposta, Travanca e Palmaz;Outros/Não definido;49.0;225.0;01;0113;011322
2025;3;Aveiro;Oliveira do Bairro;Oiã;LED;2848.0;131038.80035018921;01;0114;011403
2025;3;Aveiro;Oliveira do Bairro;Oliveira do Bairro;LED;2226.0;94366.6003074646;01;0114;011404
2025;3;Aveiro;Oliveira do Bairro;Oliveira do Bairro;Sódio;339.0;41810.0;01;0114;011404
2025;3;Aveiro;Oliveira do Bairro;Palhaça;LED;997.0;47694.200035095215;01;0114;011405
2025;3;Aveiro;Oliveira do Bairro;Bustos, Troviscal e Mamarrosa;Mercúrio;24.0;1470.0;01;0114;011407
2025;3;Aveiro;Ovar;Cortegaça;LED;1342.0;60240.0;01;0115;011502
2025;3;Aveiro;Ovar;Esmoriz;Sódio;85.0;8830.0;01;0115;011503
2025;3;Aveiro;Ovar;Maceda;LED;907.0;36816.70001220703;01;0115;011504
2025;3;Aveiro;Ovar;Maceda;Sódio;269.0;20490.0;01;0115;011504
2025;3;Aveiro;Ovar;Ovar, S. João, Arada e S. Vicente de Pereira Jusã;LED;8215.0;402933.30030822754;01;0115;011509
2025;3;Aveiro;Ovar;Ovar, S. João, Arada e S. Vicente de Pereira Jusã;Mercúrio;6.0;480.0;01;0115;011509
2025;3;Aveiro;Ovar;Ovar, S. João, Arada e S. Vicente de Pereira Jusã;Outros/Não definido;565.0;4376.0;01;0115;011509
2025;3;Aveiro;Sever do Vouga;Couto de Esteves;Sódio;16.0;1120.0;01;0117;011702
2025;3;Aveiro;Sever do Vouga;Pessegueiro do Vouga;Outros/Não definido;39.0;;01;0117;011704
2025;3;Aveiro;Sever do Vouga;Rocas do Vouga;LED;1017.0;37475.60004425049;01;0117;011705
2025;3;Aveiro;Sever do Vouga;Rocas do Vouga;Outros/Não definido;39.0;;01;0117;011705
2025;3;Aveiro;Sever do Vouga;Sever do Vouga;Outros/Não definido;97.0;;01;0117;011706
2025;3;Aveiro;Sever do Vouga;Talhadas;Outros/Não definido;62.0;;01;0117;011708
2025;3;Aveiro;Sever do Vouga;Cedrim e Paradela;LED;1334.0;51413.40005493164;01;0117;011710
2025;3;Aveiro;Sever do Vouga;Cedrim e Paradela;Mercúrio;5.0;250.0;01;0117;011710
2025;3;Aveiro;Sever do Vouga;Silva Escura e Dornelas;Outros/Não definido;50.0;70.0;01;0117;011711
2025;3;Aveiro;Vagos;Calvão;Mercúrio;7.0;350.0;01;0118;011801
2025;3;Aveiro;Vagos;Gafanha da Boa Hora;LED;1402.0;72648.99946594238;01;0118;011804
2025;3;Aveiro;Vagos;Ouca;Outros/Não definido;44.0;80.0;01;0118;011805
2025;3;Aveiro;Vagos;Ouca;Sódio;48.0;3760.0;01;0118;011805
2025;3;Aveiro;Vagos;Santo André de Vagos;Fluorescente;4.0;200.0;01;0118;011810
2025;3;Aveiro;Vagos;Santo André de Vagos;LED;729.0;28768.799907684326;01;0118;011810
2025;3;Aveiro;Vagos;Santo André de Vagos;Mercúrio;18.0;930.0;01;0118;011810
2025;3;Aveiro;Vagos;Santo André de Vagos;Outros/Não definido;27.0;;01;0118;011810
2025;3;Aveiro;Vagos;Fonte de Angeão e Covão do Lobo;Mercúrio;15.0;750.0;01;0118;011812
2025;3;Aveiro;Vagos;Ponte de Vagos e Santa Catarina;LED;1330.0;39539.399726867676;01;0118;011813
2025;3;Aveiro;Vagos;Ponte de Vagos e Santa Catarina;Outros/Não definido;66.0;165.0;01;0118;011813
2025;3;Aveiro;Vale de Cambra;Arões;LED;914.0;38243.800064086914;01;0119;011901
2025;3;Aveiro;Vale de Cambra;São Pedro de Castelões;Outros/Não definido;32.0;70.0;01;0119;011902
2025;3;Aveiro;Vale de Cambra;Cepelos;Outros/Não definido;30.0;595.0;01;0119;011903
2025;3;Aveiro;Vale de Cambra;Macieira de Cambra;Sódio;7.0;550.0;01;0119;011906
2025;3;Aveiro;Vale de Cambra;Vila Chã, Codal e Vila Cova de Perrinho;LED;1952.0;88811.5000038147;01;0119;011910
2025;3;Aveiro;Vale de Cambra;Vila Chã, Codal e Vila Cova de Perrinho;Outros/Não definido;225.0;;01;0119;011910
2025;3;Beja;Almodôvar;Rosário;Outros/Não definido;15.0;600.0;02;0202;020203
2025;3;Beja;Almodôvar;Almodôvar e Graça dos Padrões;Outros/Não definido;38.0;;02;0202;020209
2025;3;Beja;Almodôvar;Santa Clara-a-Nova e Gomes Aires;LED;712.0;18989.39993095398;02;0202;020210
2025;3;Beja;Almodôvar;Santa Clara-a-Nova e Gomes Aires;Outros/Não definido;18.0;;02;0202;020210
2025;3;Beja;Alvito;Alvito;Fluorescente;2.0;72.0;02;0203;020301
2025;3;Beja;Alvito;Vila Nova da Baronia;LED;610.0;24009.000061035156;02;0203;020302
2025;3;Beja;Alvito;Vila Nova da Baronia;Sódio;19.0;1330.0;02;0203;020302
2025;3;Beja;Beja;Baleizão;LED;236.0;6485.0;02;0205;020502
2025;3;Beja;Beja;Beringel;LED;442.0;13509.0;02;0205;020503
2025;3;Beja;Beja;Cabeça Gorda;LED;430.0;10748.0;02;0205;020504
2025;3;Beja;Beja;Nossa Senhora das Neves;LED;765.0;18318.0;02;0205;020506
2025;3;Beja;Beja;Nossa Senhora das Neves;Outros/Não definido;8.0;;02;0205;020506
2025;3;Beja;Beja;Beja (Salvador e Santa Maria da Feira);Outros/Não definido;90.0;;02;0205;020520
2025;3;Beja;Beja;Beja (Salvador e Santa Maria da Feira);Sódio;110.0;9560.0;02;0205;020520
2025;3;Beja;Beja;Beja (Santiago Maior e São João Baptista);Fluorescente;12.0;600.0;02;0205;020521
2025;3;Beja;Beja;Santa Vitória e Mombeja;Outros/Não definido;2.0;;02;0205;020523
2025;3;Beja;Beja;Trigaches e São Brissos;Sódio;24.0;1500.0;02;0205;020524
2025;3;Beja;Castro Verde;Entradas;Outros/Não definido;1.0;;02;0206;020603
2025;3;Beja;Castro Verde;Santa Bárbara de Padrões;LED;472.0;14146.600059509277;02;0206;020604
2025;3;Beja;Castro Verde;Castro Verde e Casével;LED;1836.0;83891.60077667236;02;0206;020606
2025;3;Beja;Castro Verde;Castro Verde e Casével;Outros/Não definido;166.0;;02;0206;020606
2025;3;Beja;Cuba;Faro do Alentejo;LED;147.0;5595.0;02;0207;020702
2025;3;Beja;Cuba;Vila Alva;Outros/Não definido;6.0;;02;0207;020703
2025;3;Beja;Cuba;Vila Ruiva;LED;297.0;9521.0;02;0207;020704
2025;3;Beja;Ferreira do Alentejo;Alfundão e Peroguarda;Outros/Não definido;8.0;;02;0208;020807
2025;3;Beja;Mértola;Alcaria Ruiva;LED;687.0;20221.5;02;0209;020901
2025;3;Beja;Mértola;Alcaria Ruiva;Outros/Não definido;4.0;;02;0209;020901
2025;3;Beja;Mértola;Corte do Pinto;LED;787.0;21558.90000152588;02;0209;020902
2025;3;Beja;Mértola;Espírito Santo;LED;524.0;16775.0;02;0209;020903
2025;3;Beja;Mértola;Espírito Santo;Outros/Não definido;1.0;;02;0209;020903
2025;3;Beja;Mértola;Mértola;LED;1612.0;58521.50002670288;02;0209;020904
2025;3;Beja;Mértola;Mértola;Outros/Não definido;7.0;;02;0209;020904
2025;3;Beja;Mértola;Santana de Cambas;Sódio;47.0;3290.0;02;0209;020905
2025;3;Beja;Moura;Póvoa de São Miguel;Outros/Não definido;12.0;;02;0210;021002
2025;3;Beja;Moura;Safara e Santo Aleixo da Restauração;LED;584.0;19335.80002593994;02;0210;021010
2025;3;Beja;Moura;Safara e Santo Aleixo da Restauração;Sódio;16.0;1120.0;02;0210;021010
2025;3;Beja;Odemira;Relíquias;LED;488.0;13415.0;02;0211;021102
2025;3;Beja;Odemira;São Martinho das Amoreiras;LED;548.0;16675.0;02;0211;021107
2025;3;Beja;Odemira;Boavista dos Pinheiros;Outros/Não definido;7.0;;02;0211;021116
2025;3;Beja;Odemira;Boavista dos Pinheiros;Sódio;4.0;340.0;02;0211;021116
